timestamp,cpu_usage,memory_usage,num_servers,num_apps,disk_read_iops,disk_write_iops,network_in,network_out,latency,error_rate,uptime,temperature,power_usage,fan_speed
2023-01-01 16:00:00,34.33937943676302,3635.243568146347,10,23,474.5385983617854,870.1264844537855,626.1895051503367,705.1246352200111,1.680918259745282,2.0613986391583277,99.23272834891556,63.03571255194539,165.4464816553105,4027.7073805080554
2023-01-01 17:00:00,51.98051453057903,6673.873315472831,16,44,533.2097364717913,569.3011201392305,783.508637189832,179.97696862839507,22.032280442351823,4.6736495774415046,99.05383052490846,54.92420786745341,376.71105565679295,3426.8648078800156
2023-01-01 18:00:00,44.55560149136926,7910.932905204611,7,38,117.27304914075101,157.2768183579781,582.515415426157,505.1116245558607,66.68883579743178,1.2543954994535012,99.18987532909593,67.86828088046435,369.71742948000986,1667.1493407346966
2023-01-01 19:00:00,33.298331215843355,2052.918237724697,17,20,333.8318878705308,848.2361629471388,155.49308249232757,417.83851408376097,41.708551399372034,0.6022366999828271,99.03895784634847,71.86197598735839,491.9821789433114,4189.6822157666575
2023-01-01 20:00:00,58.94823157779036,5158.915007464946,7,23,784.2608408099215,639.0806573594895,813.0125322341362,871.8216966066904,40.83821967063186,2.922715566297291,99.39181089461717,47.413284304236015,494.2402935811201,3880.445334059783
2023-01-01 21:00:00,21.15950885216335,3666.2359964171505,14,45,223.39873515609915,203.43969735361014,639.5951600920912,635.1047320061926,88.57410193473176,4.846609061420894,99.80240178445132,48.50650189591012,374.67144468965176,1344.5430861961452
2023-01-01 22:00:00,33.37157188281745,7789.400784702222,15,16,581.7791183073325,184.47155634102057,394.2840490657256,537.179025751822,89.66072196505203,1.8891960686359333,99.34124444975772,43.16305613911015,197.4459167928777,2855.239298697505
2023-01-01 23:00:00,39.308947463495336,6894.832461949961,7,42,293.6816848155138,918.6641374929332,677.3889925807023,124.2406957571282,91.00835114130498,0.3101838181439076,99.44418340687837,78.00236840110763,419.42233525223963,1695.9095980872144
2023-01-02 00:00:00,46.48559873736288,6868.300932977965,9,8,110.90869717950395,702.2802366442706,267.3059294504045,609.5815104301773,32.0739295749877,1.6965263365478371,99.67558677356745,61.829975257421026,142.81165368441523,2349.9081828518874
2023-01-02 01:00:00,72.81407691144109,4280.852118564791,19,21,317.08131183958733,846.3581193850799,351.7402864092684,126.03186662343109,69.41452546118691,2.529658271597792,99.50889407006989,24.993383972484338,412.27972166865146,1072.3243688227417
2023-01-02 02:00:00,25.973902572668777,3903.7365163636564,16,1,978.2863794190484,891.0810102540406,918.3109847006704,343.8345098100945,27.891684946162595,0.8096150331610685,99.86144568602133,71.7775773987811,464.0784496578786,2601.3194736430332
2023-01-02 03:00:00,51.13875507308893,2913.8495035149435,8,8,821.3834006946906,614.59511684349,297.5994606147062,151.41354516618856,19.870373474370528,3.29051109028246,99.86603567504575,48.83359645017609,253.1333579073741,3199.5076846248417
2023-01-02 04:00:00,57.3931655089634,1394.6284765564899,18,29,963.6189798889301,565.7017165795371,475.28838547635723,695.1529105541252,19.278613277389553,4.988746945051003,99.00991069549116,24.12523438534925,352.25411799323217,3478.3303713083474
2023-01-02 05:00:00,13.716033017599818,7053.0566337853725,18,32,539.0686395337261,487.3846692888912,891.2397260220545,214.18959269779108,34.86865446549581,2.258697379907219,99.7780463064832,52.983035309798666,272.0570928387305,3653.96138051484
2023-01-02 06:00:00,58.603588152115066,6690.307063910543,7,38,198.76257880975317,385.25192901200734,710.6441367648522,397.9407794561457,43.56580435820235,1.7736427836510633,99.46073360024167,45.02985673854212,275.10602199525135,4345.16525240984
2023-01-02 07:00:00,23.64192989498332,7998.0237130029145,3,5,593.1635400763237,491.1363647728406,71.58119390305572,896.7180298425909,83.26396793445177,2.003520834172333,99.98884054130366,72.66496429175749,224.148355643248,1861.85162910292
2023-01-02 08:00:00,15.204127438822361,7976.457859517338,18,47,508.9396011039648,796.4916901571407,155.83001383618063,212.2732195649806,12.869218253798497,0.5757308919760057,99.48323207587543,32.23967621656324,404.8518481801298,1481.9272897538717
2023-01-02 09:00:00,85.91084298026666,4888.021939218392,10,22,859.9213744656544,641.7310879136185,17.76317486419765,512.7270133191913,73.75765889209453,4.416368007131119,99.9868959453883,69.58787656953098,474.4706256666021,4406.148687591703
2023-01-02 10:00:00,87.25056264596475,6382.911906263574,7,47,188.2743227058201,903.2709609593614,634.6125723268717,425.0789445543618,53.61403650474123,2.0741282776067598,99.75456936120574,53.461321471127164,476.30034369378444,1626.4512595705996
2023-01-02 11:00:00,74.67178784931689,7613.360109176996,17,34,539.4170233196004,499.042012941269,453.19669115631416,27.942800635272434,29.506588924923257,1.9363720571242067,99.2486048846133,23.276618192808144,169.91251394997352,4899.040325344781
2023-01-02 12:00:00,34.36910153386965,6947.53173474188,14,1,235.04379822458583,646.3806208468786,142.9321023932528,794.8305324370847,49.78913886874963,3.2984513646523714,99.53839497928696,78.31071807952908,449.8974598626264,4370.152917594548
2023-01-02 13:00:00,17.81376912051071,2731.4367122023837,3,26,392.20833420105396,668.1767977827899,958.3547798462027,78.35544725145373,30.69426490792524,2.2101671046556177,99.99213563947858,50.756914646191994,394.97257657084884,3003.506423558397
2023-01-02 14:00:00,64.73864212097254,4153.808947170655,12,43,763.6213696490197,632.527446075693,534.3631267061637,479.5124707671841,60.01211356859229,3.2411673440392303,99.85753060775193,37.45261125389495,201.1349602761157,4925.6856996881015
2023-01-02 15:00:00,45.21219949916811,1904.115906060465,13,10,528.4163164318899,732.3703957769648,249.47436117176028,565.0715119895605,43.950548362669174,0.30723145065393753,99.09736689379122,48.164410519355485,126.91384516860582,1389.5069164320169
2023-01-02 16:00:00,19.763058787582306,7678.357190811056,2,30,438.2994566311924,313.69012153732564,505.5975354431605,632.1421920484412,17.276147378808993,4.068616718611137,99.70637199680999,71.47146701104934,207.1989067537512,2212.2630447004067
2023-01-02 17:00:00,49.614152808901615,5243.22244115616,3,18,455.02865071303177,561.1273997912116,682.8241294077567,691.7453130147968,12.541724381013974,4.702519764397013,99.34557958587081,38.29418746310381,464.8832947126102,3552.897660162446
2023-01-02 18:00:00,12.751081689217472,2600.4996385242393,5,17,513.5020915653879,193.8023225275129,85.47682579382884,260.7396596874879,55.122872525140885,3.2438269307969296,99.00698226188035,31.56058378920202,353.2714699583089,2400.027473892715
2023-01-02 19:00:00,82.74563216630257,5701.9047908409975,11,26,806.5148894533512,446.0601948803313,281.9567768974131,19.87898889186488,90.33889029532425,4.772829644294053,99.403480969027,27.744274815852886,388.42186435914874,4713.490207923167
2023-01-02 20:00:00,30.702398528001353,5326.89768320527,8,8,902.876220046211,538.9003617591379,808.8958359751537,726.2092257313628,35.05181096921087,0.7571615718498165,99.23475442172497,37.87156390341268,202.86094044363836,1262.5043527112703
2023-01-02 21:00:00,63.00178274831856,3507.1390262298837,12,47,959.8012178535355,687.0018335909252,465.0682216986346,540.3000333541028,73.56701061503969,2.3870809474017687,99.81886927052047,66.80288522240261,387.7552622299281,3197.6473282438583
2023-01-02 22:00:00,34.93688608715288,1794.903145397403,7,40,808.2130476297656,955.4779473275831,551.111370611972,837.7565261751763,66.20747413903693,3.0090336697272364,99.33733060884576,48.2975819117157,111.24860251116951,3363.465069580458
2023-01-02 23:00:00,51.605441694224865,5701.012369149597,15,49,383.8662061732115,640.5859598935203,438.48784218737455,823.1744792716873,93.22393651663862,2.9086832371059335,99.82752369395382,33.6488962216124,250.1285383092055,3610.9124951088966
2023-01-03 00:00:00,53.73682234746237,4642.153906326554,17,12,719.321235477888,769.2345245589038,53.46094321657507,844.8929061100043,82.27712071261494,2.0073088954452163,99.0005979388348,29.971099976584952,350.70133941693246,2022.6648933272577
2023-01-03 01:00:00,24.788356442042165,6406.228742149476,4,27,493.8428116498527,555.6394535456825,174.09228202195436,490.24371337974475,57.093920631640835,1.690422046831307,99.30781915002612,39.96376859062275,158.4386262165281,2458.2657100794577
2023-01-03 02:00:00,87.56677022116469,4641.1445077839535,13,8,329.20355984144607,670.6936282386981,451.086222354472,340.292111878497,66.04601932517663,0.634120112752094,99.24116521430776,76.39546237314252,429.2014297787739,4374.722118659911
2023-01-03 03:00:00,72.01062586888916,6965.2705022297805,18,25,856.7844214833303,163.83899452039608,217.09361075384854,793.6426205654562,89.94026019181945,1.958712252811391,99.23356736106861,40.58160275540146,194.01251952476747,1779.7710758806393
2023-01-03 04:00:00,85.15991532513513,4863.347871421399,1,46,134.5837140660925,328.95242275766225,59.47923837308195,456.7811718989624,40.55235967410655,0.8133040755274257,99.06818661976546,79.28744455727812,360.9124451273785,4307.471388693448
2023-01-03 05:00:00,81.5861880342119,4926.565800747704,16,4,911.5857929218812,425.66778388462484,845.2131674113054,191.60777443940017,33.35267587991996,3.6718283824610918,99.18712427041051,49.11382734592137,262.07885703013187,3250.6216916109697
2023-01-03 06:00:00,57.83199830488681,7136.5752186084155,13,33,515.3297181622607,525.2440195058623,981.3806038724747,856.4242793658595,2.0702972798844375,1.04415467747295,99.55554956988561,30.749835097409054,338.41743819105886,4048.7500447763287
2023-01-03 07:00:00,83.74993880184934,3824.3800634867794,10,1,673.4813291274523,141.08387095214536,795.2114452567721,883.7342780046238,82.82855634495496,0.29282652642266926,99.29136107283774,73.46840550761056,142.98022105156326,3854.4294650538864
2023-01-03 08:00:00,17.07940016415356,1938.1065991544851,12,19,693.4185299852045,226.02168779798592,855.2470724876204,471.64665857876844,80.29708933993312,2.7618306890861715,99.41739478232915,47.62132238808961,106.76511996864294,1830.045981539516
2023-01-03 09:00:00,25.678628993531618,1201.478734193373,2,31,905.6059666358827,349.1328770121752,249.55735901387493,84.9427300366896,11.340997291914986,2.976148663597008,99.3768668803472,62.580280610271465,463.8257709521205,3275.2509457354913
2023-01-03 10:00:00,13.618183112843045,6285.960789715333,3,16,673.0027139504866,974.3794218109456,961.0207057580677,393.94782901776193,58.10888073213732,4.359565306402527,99.8759049249999,79.0226949925491,207.85200350687313,4470.89261122037
2023-01-03 11:00:00,36.02642646106115,5342.166859474252,10,14,652.5402262840556,398.2123063927457,204.9564474088941,805.5022828679773,46.93418811852185,2.8849080620884093,99.90529899901051,23.01052101919844,427.87080111218364,2728.464947207717
2023-01-03 12:00:00,41.09418317515856,5928.558376694565,2,48,159.98683650462095,533.8369523008743,951.915512258214,902.7562882607664,12.752200455402035,1.7274042686172286,99.49295697165586,25.80167358725403,499.7401201888801,4866.363080893267
2023-01-03 13:00:00,31.70792254191167,2490.7491305623753,13,5,566.5672197506836,276.4879414645536,994.8711010262915,211.4380150726199,98.07625447901164,4.015059407631602,99.3301559503156,63.22740448776537,184.57250319956447,2808.860400406872
2023-01-03 14:00:00,76.29900073215435,1954.6003291073885,13,41,235.15210073533748,649.7020639681914,714.6055776885883,76.30387590501881,22.25489285887219,2.7013944659371054,99.10680070400237,36.90950019772832,206.06829647334223,1571.1425466715386
2023-01-03 15:00:00,38.540266135487144,1101.8126596751736,18,26,763.6903918493371,352.61489396437685,981.3322944739036,878.5769486015103,7.6561838289655535,0.3964014231559587,99.9534028793821,31.058083817005944,365.1439150538663,2557.7387203106928
2023-01-03 16:00:00,32.47476077499046,3454.112911646179,3,28,560.999728731407,286.2933205945841,573.8443817714326,395.51088958908656,59.88989057068905,2.8292528015662333,99.0602269449003,22.36171278918377,486.17945384024847,4806.8096255621485
2023-01-03 17:00:00,53.41568665265988,5129.423807982432,7,2,712.205001287518,564.9153656013812,266.9463653443294,546.3433546248876,74.14780103617024,4.540092727108312,99.29765027756828,21.31080271917211,466.32573927629755,2278.883397359417
2023-01-03 18:00:00,21.27393799798101,3745.708315698126,14,6,137.50561054214583,104.95521924437874,442.62592680896466,968.3851539302514,4.211901158671509,1.9815631274911027,99.29806620117,66.46913618718744,301.15020802623394,4472.392639468251
2023-01-03 19:00:00,74.17575846032318,4062.3244541661034,17,9,176.31281444122288,106.89762938430279,597.6253260249981,75.89908063508062,66.21304623397519,1.4816290094990003,99.32040128614021,28.066005642173,418.04411301068984,4525.002726727559
2023-01-03 20:00:00,15.964051494381666,7329.110861456239,12,33,744.691049256414,297.161928191672,82.35074640674485,651.8348273775746,53.69689571919399,0.7173472850901003,99.16428684327241,48.06323695826905,154.29834123996042,2400.7460973278444
2023-01-03 21:00:00,88.95095492804138,3437.7882691631025,16,41,164.87590239880603,133.04922625073903,626.1198319710736,83.36436834911841,11.223235878629794,0.7572276096767866,99.7831614309237,56.35380891076898,490.9752736816049,1333.0306322025285
2023-01-03 22:00:00,71.77958154373259,4597.926424118676,12,25,164.13105498873273,197.22317871762223,981.3660583946715,381.71423918183535,18.079863817689844,2.1638574217090945,99.12249786196598,45.701108034130776,485.7412936143946,3898.231636635273
2023-01-03 23:00:00,25.897254522733792,6485.571089188002,15,48,110.89762771139871,404.97458440487645,198.20657328589036,805.7763997415123,57.22945543429197,2.978399120807648,99.63490665915316,21.626399140173987,165.49158315166838,2246.049196055944
2023-01-04 00:00:00,10.441769369888192,3775.799476248891,10,13,960.8512584695321,822.3271116218316,794.6691651254995,439.13751042807803,30.339403737815548,0.40307702584800875,99.12384602670582,67.01009015527453,219.76924992124265,4131.694457030289
2023-01-04 01:00:00,75.23691427638673,5354.606901595114,7,9,763.7575235131062,614.8437790323708,908.8198058418232,997.210530363921,93.89325713648029,4.697842945125829,99.07053563759295,20.63079347249921,140.06199900270678,2770.619393041732
2023-01-04 02:00:00,66.54858750780937,7036.545961227216,5,13,417.92626765185776,561.4009533607748,944.2645768920186,563.4686920971361,82.05528271892103,3.77566808722598,99.90942950368587,65.71339366264904,208.68703955927188,2941.0669693704863
2023-01-04 03:00:00,68.32057344327899,7646.644365603494,1,31,366.8820231588897,364.1399408873095,960.5342483613928,327.95053110959395,98.37315344485263,2.9331195914183135,99.19012876631871,73.59826962728737,426.3823157660826,4111.6376269941475
2023-01-04 04:00:00,71.70162773487566,2029.5143665032656,17,41,414.7329067712646,938.5783474895347,526.2450423342573,227.9102126457056,26.707413056090985,4.142193354694954,99.8212501545597,45.97039526343033,251.3262428661038,2529.4533242465113
2023-01-04 05:00:00,15.923572138727229,7486.113376130461,3,11,797.1881780630637,457.3135371134725,977.5348289115886,357.0153289433002,97.00263964699973,0.40093378406056646,99.54463087110713,52.13254838586789,135.35878685870335,2772.5093812916584
2023-01-04 06:00:00,38.67725828354181,4444.8140515567675,13,4,695.233549963373,178.38349011619434,759.7371050630944,378.8079410219553,43.69215310936423,2.384194388665622,99.07785651960877,48.61900355705923,236.8902099115618,2504.7618750784886
2023-01-04 07:00:00,19.269524762010377,2807.7107180927087,14,34,266.67601108072114,655.3598645060212,170.05472187459227,78.02654094672137,35.404360736061705,3.150465634308317,99.95544819143807,43.35251711740633,492.553333696512,2469.36206110912
2023-01-04 08:00:00,79.04827407004748,4213.950293667829,18,38,256.6984018006759,202.45455412894125,482.1311054032903,375.87845743250546,5.984603169965971,4.143264530591447,99.2469611669919,73.24547212222161,351.87343810368117,3103.7863076058375
2023-01-04 09:00:00,59.86385014620463,7860.228026998339,4,46,188.55608474205758,410.70082852152285,721.147863618284,469.59613454183267,6.22376052810066,3.9173478002463384,99.8596453453526,73.63601064019943,266.46437856246314,4235.197778004603
2023-01-04 10:00:00,36.471841988211935,4448.326657950087,18,4,694.2724477312044,556.670744846028,254.8669126608925,725.5103747164167,69.50911433871882,1.3853462485669983,99.16881000578456,40.14898187849207,166.615405398908,2447.0732476902635
2023-01-04 11:00:00,15.08466802288189,3301.2612720125576,5,38,787.9353959995624,886.8002722166582,644.2090317133985,660.1621898743919,46.33497044896876,4.7044008477960215,99.85394288214185,56.90418524088188,494.4707189134779,3097.018882150947
2023-01-04 12:00:00,34.878585737252976,5433.80598021708,16,19,338.54178549250366,544.1919223061068,669.9344742561531,711.6779986768627,23.425640977574464,0.6217292071543518,99.0132288129053,75.61445372875184,428.3396037052515,3682.9093017704035
2023-01-04 13:00:00,36.014665762139764,2681.0193314473518,1,6,118.85046492782153,732.0328894284978,171.07274637048022,18.280045058088525,61.78306032619803,4.3756680931057605,99.51178045656948,77.7235099364811,212.59092098036774,2077.75778521462
2023-01-04 14:00:00,68.36849426704512,1531.0432967606475,14,34,173.9545007287846,993.5351550991634,569.4344593282287,225.49072558473068,26.032953706761006,4.854701248023093,99.76944257942155,50.537542425322854,128.02747828847578,2110.0912196095705
2023-01-04 15:00:00,61.00459770841705,1902.1580533745446,15,18,971.0740313605274,218.34020790818346,773.9106418688216,665.0674455158579,58.18554368009784,0.8857676161131278,99.93479551749279,47.1694883170596,122.65022295102321,4733.652508093819
2023-01-04 16:00:00,80.97701940610612,1896.320872704407,9,13,365.90029972967824,347.25837296756754,503.9067078905825,489.14947449794965,36.561665951286344,3.6103303210189264,99.90920213620649,36.72165895571155,148.15125980221353,3894.1382933243544
2023-01-04 17:00:00,47.777194012955945,2063.3188545860603,15,41,792.3008330543203,455.11846803788177,21.982085608346353,15.260340911662487,82.53167043457009,0.20142759388999232,99.81962486954764,77.5323123914246,332.30743344576865,3308.7467048932353
2023-01-04 18:00:00,19.567539675064136,1971.7902085458709,17,23,662.1972119688375,479.64536068494823,18.948084388499254,806.4496960075041,82.24891991591116,2.0271141256957748,99.8881913496613,28.56885826837204,471.50536848219696,3590.880217682448
2023-01-04 19:00:00,67.0595829778396,5486.123213622503,4,19,443.7456756876063,469.91896773899117,363.4590505303121,775.081477557434,48.25768941411773,2.5814164959883703,99.19921968583708,54.7897745628635,298.6973712023938,1117.1977724136734
2023-01-04 20:00:00,70.8628038893518,2273.160590794014,12,45,285.11853597599963,916.8499023008994,926.9321277474642,552.934971363627,35.73109182416654,2.9032261295481705,99.28418429571173,36.95301605111833,437.1781929824789,3472.411862246787
2023-01-04 21:00:00,54.9021758055597,3419.6709832670426,5,11,209.24777634346577,742.6293800201707,236.39001180757268,75.7986925185094,36.89341985935036,4.6796862412427975,99.28896852492106,36.7404974208678,278.35464794392317,3038.0354928968077
2023-01-04 22:00:00,71.67737439636488,7277.518869342083,5,1,653.51167123498,647.1146926816334,638.0200519829702,768.8498990372588,80.76573804115357,3.3612534364709736,99.3770539310017,44.298115242571306,383.43341830713007,3182.998719117743
2023-01-04 23:00:00,49.50364770915126,4317.731481840106,11,24,797.1704025740091,378.43544607650387,229.85511198638736,587.8764518540503,33.48976879696359,2.406389756096185,99.3933206703852,79.92757614893927,392.74909491460033,2437.695307323268
2023-01-05 00:00:00,51.818626350559526,5672.90416964719,6,7,679.5138281870176,841.4113457991652,328.45328976295315,784.1403773863796,21.696877996977754,4.048375181329447,99.54455532465468,23.297978410389323,169.58548236133547,1325.8955908517676
2023-01-05 01:00:00,44.20328146868397,2206.239098411409,7,25,577.2719199242424,959.55446033649,849.5616687054692,754.229522471882,9.384145845655375,4.752664104772045,99.15987976336645,54.71250909221189,244.4864235903247,1773.356934448209
2023-01-05 02:00:00,12.033530139527615,2346.0231316606955,14,21,137.75610108847263,839.0784542952039,731.5728278472474,804.9720512382587,47.20261896755643,0.11033074341145421,99.69124666378599,24.95432948211663,354.92086261520956,4802.978852850687
2023-01-05 03:00:00,18.631314159464356,1286.080313865352,11,15,971.6398998349454,101.40859467232562,104.44528454007852,522.8279857405786,48.731077793064344,4.912606361280194,99.1675665393045,29.27124979943114,128.27864327374647,2634.7982490837358
2023-01-05 04:00:00,12.51433485493874,2182.5454415051518,13,1,818.8427724891171,672.7612331650663,434.4150007765693,148.92127301157984,84.24996232988781,0.4306606953184017,99.31030848210455,46.37377650637392,244.61607510518263,2866.7326233234567
2023-01-05 05:00:00,60.91283290110243,2950.1323732237106,2,12,363.53983303086824,146.02184329789065,38.87806600881183,674.4458986458918,22.902630948160333,4.071933896343807,99.50334513060615,50.62760788078648,313.919786512477,1210.839159413756
2023-01-05 06:00:00,35.148478486106136,2239.0733899372276,7,7,981.9732964229656,331.8464983003497,486.0812451369789,624.2690472014509,38.718136093171594,1.4016737627570626,99.79644056152348,35.52754450187144,498.4897972178555,1150.2649181759223
2023-01-05 07:00:00,50.685655293176225,1620.9177362993892,4,15,641.6934306726899,153.57223031299452,665.8096715840574,744.8306553270963,81.0321681504754,0.6608982887693587,99.73946923323872,38.987427852464975,289.8134250489763,3868.7257881870305
2023-01-05 08:00:00,82.60531791408744,1844.4510977042057,8,21,624.1803923865218,643.4159076544489,127.31759736217005,178.18219599022794,82.53873746414838,2.1992781985691745,99.64553435641052,25.218021215355982,426.4227028457294,3152.378656484445
2023-01-05 09:00:00,29.943378331909997,4225.451376229081,19,19,773.2658614865788,717.9309221433462,295.996089520074,203.02544790128633,39.07649652189805,3.2197828972380678,99.15577326058018,38.19318703065503,272.8269140266471,3034.8239368650666
2023-01-05 10:00:00,42.830633842850375,2444.3360288405474,13,29,830.5928092811238,203.0388742593146,403.8582592471354,891.5054220471352,46.45327830538141,1.904759225117375,99.54704534561557,77.99350636283265,418.5562890478836,1972.4981216906747
2023-01-05 11:00:00,70.4440910834439,3549.889027336528,14,25,690.8307465983523,445.45499474048154,920.3357144094892,752.4780204675501,31.025303194079008,0.2728270414134948,99.08744650179989,76.6824429003489,338.16592064804337,3979.002926519689
2023-01-05 12:00:00,28.303853239329797,4523.920895983998,10,33,215.28617172958002,510.61285805998784,993.3224652687344,909.1462038133196,93.32293296351189,2.997305698293583,99.37736317679665,40.092697408219095,454.63817660095935,1672.9463164339675
2023-01-05 13:00:00,16.158392786303438,5832.763800405557,11,49,404.44075539504854,432.1477195848249,54.462186005659696,761.1281679522815,12.74573280841645,4.512016380553374,99.41351653028995,54.2512361767257,264.37702094004396,1759.7389746440801
2023-01-05 14:00:00,33.180116233101444,1275.1849788876925,2,32,935.2752762934448,208.92250043667374,763.3978442604381,601.1837529303989,93.44119287714553,1.9160768297362585,99.03981143944576,74.57572346665665,341.72176792859153,2842.8486853931017
2023-01-05 15:00:00,22.897702980320354,6595.872792363299,9,49,302.15405065946675,477.0530111687279,378.0068257383198,657.5914096575949,68.70277873169898,1.0816638881541352,99.27398809946997,20.3710293584538,352.0074722475309,2145.1194484477637
2023-01-05 16:00:00,84.37581218740584,5395.3027264363545,17,35,434.950321453762,776.0602430275763,398.5336043671852,890.2366447006099,53.625643115986385,2.212886729664077,99.95564946726648,68.64101422025551,266.95317672018933,1989.8519249325855
2023-01-05 17:00:00,74.64963036515336,1572.3132236421034,3,44,488.8691946497764,163.90689807992993,756.7223236135525,583.0186869668211,4.233247017665091,0.24181355524390435,99.95363260782969,76.90217316733515,157.72481747499262,3580.9505782133265
2023-01-05 18:00:00,60.67230052083388,7115.05036874744,6,38,495.46449072500695,172.1620126737131,919.2421678239546,636.0674110851036,48.08402299037882,4.102437922401374,99.35232705425254,25.479544060013424,137.42376276493422,3603.886980874178
2023-01-05 19:00:00,79.71684721501742,7446.106803722692,5,26,651.645624245073,419.2941626523858,951.4193085575229,164.91194884356457,41.367062395270494,4.131704054750934,99.04310010894832,29.686861161975262,106.66862023985324,4298.068279199717
2023-01-05 20:00:00,74.29376615192916,1427.5457189840463,5,11,948.7682539702369,947.5531404570326,581.3513601779375,479.18200791494166,16.960662385537134,2.940002317148142,99.17909493932818,77.64477816628133,449.41370569808583,2670.8342678919034
2023-01-05 21:00:00,24.925604710882865,2938.143537030426,15,35,316.62344064925446,701.7153820506227,363.5499477074978,719.233140838518,65.98455074656503,1.7655144446919473,99.39221779343355,52.25240861842078,194.5899648954778,1292.340364104601
2023-01-05 22:00:00,81.40471987919823,6643.408958551429,17,8,209.35123867082626,710.8029610053084,789.6735950001914,278.23327133320174,97.1439398294603,3.998916822228917,99.94777969796922,20.851798068303424,184.60269971270722,2094.6655396858305
2023-01-05 23:00:00,53.147379353252056,6237.817832685609,9,46,277.72344087394356,425.72799175407846,258.49136942967726,210.23163871928958,56.656692295387984,2.773435123941836,99.14119906353719,35.45791992581175,394.4141601704262,4920.021852787268
2023-01-06 00:00:00,74.595212413125,2291.6471354946416,3,14,898.2324101883426,634.2947120876846,568.4332885451826,320.6885401421714,71.76057436795064,4.129661542750081,99.76351584366822,46.99662045613158,228.0064452349567,3385.0343009308085
